766192484,7
766192485,7
766192486,2
766192487,8
766192488,1
766192489,3
766192490,0
766192491,7
766192492,9
766192493,0
766192494,9
766192495,0
766192496,4
766192497,0
766192498,4
766192499,2
766192500,5
766192501,5
766192502,2
766192503,2
766192504,0
766192505,8
766192506,0
766192507,4
766192508,0
766192509,2
766192510,4
766192511,0
766192512,0
766192513,0
766192514,7
766192515,5
766192516,3
766192517,7
766192518,4
766192519,0
766192520,7
766192521,5
766192522,2
766192523,4
766192524,5
766192525,2
766192526,7
766192527,8
766192528,5
766192529,5
766192530,3
766192531,5
766192532,5
766192533,5
766192534,1
766192535,5
766192536,7
766192537,2
766192538,8
766192539,8
766192540,2
766192541,9
766192542,0
766192543,7
766192544,1
766192545,0
766192546,5
766192547,0
766192548,2
766192549,7
766192550,5
766192551,7
766192552,0
766192553,5
766192554,5
766192555,6
766192556,8
766192557,1
766192558,4
766192559,4
766192560,9
766192561,7
766192562,7
766192563,8
766192564,5
766192565,9
766192566,9
766192567,7
766192568,3
766192569,0
766192570,3
766192571,5
766192572,0
766192573,2
766192574,0
766192575,0
766192576,7
766192577,2
766192578,5
766192579,4
766192580,4
766192581,7
766192582,0
766192583,7
766192585,8
766192586,0
766192587,0
766192588,7
766192589,0
766192590,7
766192591,1
766192592,1
766192593,7
766192594,8
766192595,0
766192596,4
766192597,2
766192598,3
766192599,6
766192600,4
766192601,5
766192602,7
766192603,4
766192604,9
766192605,0
766192606,7
766192607,2
766192608,5
766192609,8
766192610,4
766192611,0
766192612,5
766192613,4
766192614,8
766192615,0
766192616,7
766192617,4
766192618,6
766192619,3
766192620,7
766192621,1
766192622,2
766192623,0
766192624,7
766192625,2
766192626,8
766192627,1
766192628,8
766192629,0
766192630,8
766192631,4
766192632,7
766192633,0
766192634,7
766192635,7
766192636,0
766192637,0
766192638,0
766192639,2
766192640,5
766192641,8
766192642,0
766192643,2
766192644,4
766192645,7
766192646,6
766192647,5
766192648,7
766192649,5
766192650,3
766192651,4
766192652,8
766192653,4
766192654,8
766192655,3
766192656,7
766192657,0
766192658,0
766192659,3
766192660,1
766192661,8
766192662,3
766192663,1
766192664,4
766192665,2
766192666,0
766192667,2
766192668,3
766192669,0
766192670,0
766192671,4
766192672,6
766192673,0
766192674,9
766192675,4
766192676,5
766192677,7
766192678,0
766192679,0
766192680,0
766192681,5
766192682,4
766192683,5
766192684,5
766192685,0
766192686,2
766192687,0
766192688,8
766192689,5
766192690,0
766192691,0
766192692,7
766192693,2
766192694,2
766192695,0
766192696,4
766192697,2
766192698,2
766192699,4
766192700,7
766192701,5
766192702,8
766192703,9
766192704,2
766192705,7
766192706,2
766192707,5
766192708,0
766192709,5
766192710,8
766192711,4
766192712,0
766192713,7
766192714,3
766192715,8
766192716,0
766192717,8
766192718,8
766192719,4
766192720,5
766192721,7
766192722,8
766192723,4
766192724,8
766192725,7
766192726,0
766192727,3
766192728,2
766192729,2
766192730,0
766192731,5
766192732,1
766192733,2
766192734,7
766192735,4
766192736,7
766192737,6
766192738,4
766192739,0
766192740,7
766192741,0
766192742,7
766192743,1
766192744,0
766192745,9
766192746,2
766192747,1
766192748,5
766192749,0
766192750,0
766192751,4
766192752,0
766192753,7
766192754,1
766192755,7
766192756,0
766192757,4
766192758,9
766192759,3
766192760,2
766192761,4
766192762,9
766192763,0
766192764,5
766192765,0
766192766,2
766192767,7
766192768,0
766192769,4
766192770,7
