0,3
1,3
2,2
3,1
4,1
5,1
6,2
7,3
8,2
9,1
10,4
11,1
12,4
13,1
14,1
15,2
16,2
17,3
18,4
19,3
20,2
21,2
22,3
23,4
24,3
25,4
26,3
27,4
28,3
29,2
30,1
31,3
32,1
33,1
34,2
35,3
36,2
37,2
38,3
39,3
40,3
41,2
42,2
43,1
44,1
45,3
46,3
47,2
48,3
49,4
50,1
51,4
52,3
53,3
54,3
55,3
56,2
57,3
58,1
59,1
60,3
61,4
62,2
63,4
64,2
65,4
66,2
67,4
68,4
69,1
70,1
71,4
72,3
73,3
74,2
75,1
76,2
77,1
78,4
79,3
80,3
81,2
82,2
83,4
84,3
85,1
86,2
87,1
88,1
89,1
90,1
91,3
92,2
93,2
94,1
95,2
96,2
97,1
98,4
99,1
100,2
101,1
102,1
103,1
104,4
105,1
106,3
107,4
108,3
109,1
110,1
111,2
112,4
113,4
114,4
115,2
116,1
117,1
118,3
119,3
120,4
121,4
122,1
123,1
124,1
125,4
126,4
127,2
128,3
129,1
130,1
131,2
132,1
133,1
134,1
135,4
136,1
137,4
138,3
139,1
140,4
141,1
142,2
143,1
144,3
145,3
146,4
147,1
148,4
149,4
150,1
151,3
152,4
153,1
154,1
155,4
156,3
157,3
158,3
159,2
160,1
161,1
162,4
163,4
164,2
165,2
166,4
167,2
168,1
169,2
170,4
171,2
172,4
173,3
174,2
175,3
176,4
177,4
178,3
179,4
180,1
181,1
182,4
183,4
184,4
185,4
186,4
187,1
188,2
189,4
190,4
191,4
192,4
193,1
194,1
195,4
196,3
197,1
198,2
199,1
200,4
201,4
202,2
203,1
204,1
205,3
206,2
207,1
208,2
209,4
210,3
211,4
212,2
213,1
214,2
215,2
216,2
217,1
218,1
219,4
220,1
221,4
222,2
223,4
224,2
225,1
226,3
227,1
228,4
229,4
230,3
231,2
232,1
233,3
234,2
235,1
236,3
237,3
238,1
239,1
240,2
241,4
242,4
243,3
244,4
245,3
246,2
247,4
248,4
249,4
250,3
251,2
252,1
253,2
254,2
255,2
256,4
257,1
258,2
259,2
260,1
261,3
262,3
263,4
264,3
265,4
266,1
267,4
268,3
269,4
270,1
271,4
272,1
273,4
274,1
275,1
276,1
277,3
278,3
279,4
280,2
281,4
282,4
283,2
284,4
285,2
286,2
287,1
288,4
289,3
290,3
291,1
292,1
293,4
294,2
295,3
296,4
297,1
298,1
299,3
300,4
301,4
302,2
303,2
304,1
305,3
306,1
307,2
308,2
309,1
310,2
311,1
312,4
313,2
314,4
315,3
316,4
317,2
318,1
319,3
320,4
321,2
322,3
323,2
324,4
325,1
326,2
327,3
328,4
329,3
330,2
331,3
332,1
333,1
334,1
335,2
336,2
337,2
338,4
339,1
340,3
341,2
342,4
343,4
344,3
345,3
346,2
347,1
348,3
349,4
350,2
351,1
352,3
353,4
354,1
355,1
356,1
357,3
358,3
359,3
360,1
361,3
362,1
363,3
364,1
365,1
366,3
367,2
368,2
369,3
370,1
371,4
372,3
373,1
374,3
375,4
376,3
377,1
378,1
379,1
380,2
381,4
382,1
383,4
384,3
385,4
386,2
387,4
388,3
389,4
390,4
391,3
392,4
393,4
394,3
395,4
396,2
397,3
398,1
399,2
400,1
401,4
402,4
403,3
404,4
405,2
406,3
407,1
408,3
409,4
410,1
411,1
412,1
413,1
414,4
415,3
416,3
417,3
418,3
419,2
420,3
421,4
422,3
423,2
424,3
425,1
426,2
427,4
428,4
429,1
430,4
431,1
432,2
433,4
434,3
435,3
436,3
437,1
438,3
439,4
440,1
441,4
442,3
443,3
444,4
445,4
446,3
447,2
448,4
449,1
450,4
451,2
452,2
453,3
454,4
455,4
456,3
457,2
458,3
459,2
460,2
461,1
462,1
463,2
464,1
465,4
466,3
467,1
468,1
469,1
470,3
471,4
472,4
473,1
474,3
475,3
476,4
477,3
478,4
479,4
480,4
481,2
482,1
483,2
484,2
485,2
486,3
487,4
488,2
489,1
490,2
491,1
492,3
493,2
494,3
495,2
496,2
497,2
498,4
499,2
500,2
501,2
502,2
503,4
504,3
505,4
506,3
507,4
508,4
509,1
510,1
511,1
512,4
513,4
514,4
515,3
516,4
517,3
518,1
519,4
520,4
521,2
522,1
523,2
524,3
525,4
526,4
527,1
528,4
529,3
530,3
531,4
532,1
533,1
534,1
535,2
536,4
537,4
538,1
539,2
540,1
541,2
542,4
543,4
544,2
545,1
546,4
547,1
548,4
549,1
550,2
551,4
552,1
553,1
554,2
555,4
556,4
557,4
558,1
559,2
560,4
561,1
562,1
563,2
564,2
565,1
566,3
567,4
568,3
569,2
570,2
571,1
572,3
573,3
574,1
575,3
576,4
577,2
578,2
579,3
580,3
581,1
582,2
583,4
584,4
585,2
586,2
587,1
588,3
589,4
590,1
591,2
592,1
593,3
594,3
595,4
596,3
597,2
598,2
599,2
600,2
601,4
602,2
603,3
604,4
605,2
606,2
607,1
608,4
609,3
610,3
611,4
612,2
613,4
614,1
615,3
616,4
617,1
618,3
619,3
620,2
621,4
622,1
623,2
624,2
625,2
626,1
627,1
628,3
629,4
630,3
631,2
632,2
633,2
634,4
635,1
636,4
637,3
638,3
639,4
640,4
641,2
642,1
643,3
644,3
645,2
646,4
647,2
648,1
649,1
650,4
651,2
652,2
653,4
654,2
655,3
656,3
657,2
658,1
659,2
660,3
661,3
662,3
663,3
664,2
665,3
666,3
667,1
668,1
669,1
670,3
671,3
672,4
673,2
674,1
675,3
676,2
677,4
678,2
679,4
680,3
681,2
682,1
683,4
684,4
685,4
686,2
687,4
688,2
689,1
690,2
691,4
692,3
693,4
694,4
695,1
696,3
697,2
698,4
699,4
700,4
701,4
702,4
703,3
704,1
705,3
706,2
707,4
708,1
709,3
710,4
711,1
712,4
713,3
714,3
715,4
716,1
717,3
718,3
719,2
720,1
721,1
722,3
723,3
724,1
725,3
726,2
727,4
728,3
729,4
730,4
731,3
732,4
733,1
734,2
735,2
736,2
737,1
738,4
739,2
740,1
741,1
742,4
743,3
744,2
745,1
746,3
747,4
748,3
749,1
750,2
751,4
752,1
753,2
754,1
755,1
756,2
757,3
758,1
759,1
760,3
761,1
762,4
763,3
764,2
765,3
766,2
767,3
768,4
769,1
770,2
771,3
772,4
773,4
774,4
775,4
776,4
777,3
778,3
779,3
780,4
781,3
782,2
783,2
784,4
785,2
786,3
787,3
788,4
789,2
790,2
791,4
792,3
793,1
794,2
795,4
796,4
797,3
798,3
799,2
800,4
801,4
802,1
803,4
804,4
805,4
806,4
807,2
808,4
809,4
810,4
811,4
812,4
813,1
814,3
815,1
816,3
817,4
818,2
819,3
820,3
821,3
822,3
823,4
824,2
825,2
826,3
827,4
828,2
829,1
830,1
831,1
832,4
833,4
834,1
835,4
836,1
837,4
838,4
839,4
840,4
841,3
842,2
843,1
844,1
845,3
846,2
847,2
848,2
849,3
850,3
851,2
852,4
853,3
854,4
855,3
856,2
857,4
858,1
859,1
860,4
861,3
862,2
863,2
864,1
865,2
866,2
867,1
868,4
869,1
870,1
871,1
872,2
873,1
874,2
875,1
876,3
877,2
878,3
879,1
880,4
881,2
882,4
